Id,Needs_NSC_Review__c,NSC_Review_Reason__c,Index (for debugging)
003f400000KvxYLAAZ,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start),a025G00000kxvQJQAY
003f400000KvxWXAAZ,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start),a025G00000kxvQIQAY
003f400000KvxeuAAB,True,<Warning>Attending enrollment not confirmed by NSC: Skyline College (Aug 2020 start),a025G00000kxvQHQAY
003f400001XsrhTAAR,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start),a025G00000kxvQGQAY
003f400001XsriIAAR,True,<Warning>Attending enrollment not confirmed by NSC: Bakersfield College (Aug 2020 start),a025G00000kxvQFQAY
003f400001XsrqDAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Santa Cruz (Sep 2020 start),a025G00000kxvQEQAY
003f400000KvxN4AAJ,True,<Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start),a025G00000kxvQDQAY
003f400000KvxdbAAB,True,<Warning>Attending enrollment not confirmed by NSC: Carrington College California-San Jose (Sep 2020 start),a025G00000kxvQCQAY
003f400001XsrhrAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of San Francisco (Aug 2020 start),a025G00000kxvQBQAY
003f400000Kvxd0AAB,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start),a025G00000kxvQAQAY
003f400000KvxflAAB,True,<Warning>Attending enrollment not confirmed by NSC: Mission College (May 2020 start),a025G00000kxvQ8QAI
003f400001Xsrj5AAB,True,<Warning>Attending enrollment not confirmed by NSC: University of Washington-Seattle Campus (Sep 2020 start),a025G00000kxvQ7QAI
003f400000KvxSYAAZ,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start),a025G00000kxvQ6QAI
003f400001XsrjjAAB,True,<Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start),a025G00000kxvQ5QAI
003f400001XsrjgAAB,True,<Warning>Attending enrollment not confirmed by NSC: Santa Clara University (Sep 2020 start),a025G00000kxvQ4QAI
003f400000TlTPLAA3,True,<Warning>Attending enrollment not confirmed by NSC: College of San Mateo (Oct 2020 start),a025G00000kxvQ3QAI
003f400001XsrppAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Riverside (Sep 2020 start),a025G00000kxvQ2QAI
003f400001XsrquAAB,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start),a025G00000kxvPzQAI
003f40000169i0fAAA,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start),a02f400000PaNPgAAN
003f40000169uESAAY,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start),a02f400000PaNPRAA3
003f400000TlTPqAAN,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start),a02f400000PaNP0AAN
003f400000KvxfrAAB,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Jan 2018 start),a02f400000PaNOmAAN
003f40000169hqSAAQ,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start),a02f400000PaNONAA3
003f400000KvxRGAAZ,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Jan 2019 start),a02f400000G1i5cAAB
003f400000TlTM8AAN,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Sep 2018 start),a02f400000BmFVzAAN
003f400000KvxQdAAJ,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Jan 2018 start),a02f400000BmFVmAAN
003f400000KvxdrAAB,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Jan 2018 start),a02f400000BmFVgAAN
003f400000KvxV0AAJ,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Jan 2018 start),a02f400000BmFVbAAN
003f400000KvxdHAAR,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Jan 2018 start),a02f400000BmFVTAA3
003f400000KvxWNAAZ,True,<Warning>Withdrew enrollment not confirmed by NSC: Clovis Community College (CA) (Aug 2016 start),a02f400000BmFVQAA3
003f400000KvxQYAAZ,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Jan 2018 start),a02f400000BmFVIAA3
003f400000KvxOFAAZ,True,<Warning>Withdrew enrollment not confirmed by NSC: De Anza College (Apr 2018 start),a02f400000Bli09AAB
003f400000KvxWiAAJ,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Aug 2016 start),a02f4000006n7Q7AAI
003f400000KvxWPAAZ,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Jan 2018 start),a02f4000006n7KvAAI
003f400000KvxRiAAJ,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Jun 2017 start),a02f4000006n7HnAAI
003f400000KvxVeAAJ,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Jan 2017 start),a02f4000006n7G2AAI
003f400000KvxVOAAZ,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Sep 2017 start),a02f4000006n7FFAAY
003f400000KvxWhAAJ,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Sep 2017 start),a02f4000006n7EnAAI
003f400000KvxRCAAZ,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Aug 2015 start),a02f4000006n784AAA
003f400000KvxS9AAJ,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Jun 2016 start),a02f4000006n77vAAA
003f400000KvxVQAAZ,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Jun 2017 start),a02f4000006n76zAAA
003f400000KvxYiAAJ,True,<Warning>Withdrew enrollment not confirmed by NSC: Santa Ana College (Aug 2017 start),a02f4000006n76BAAQ
003f400000KvxWXAAZ,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Jan 2017 start),a02f4000006n716AAA
003f400000KvxfyAAB,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Sep 2017 start),a02f4000006n6zEAAQ
003f400000KvxWRAAZ,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Jan 2017 start),a02f4000006n6xgAAA
003f400000KvxRyAAJ,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Jan 2017 start),a02f4000006n6ruAAA
003f400000KvxOFAAZ,True,<Warning>Withdrew enrollment not confirmed by NSC: De Anza College (Apr 2016 start),a02f4000006n6raAAA
003f400000KvxQZAAZ,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Aug 2016 start),a02f4000006n6r9AAA
003f400000KvyByAAJ,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Sep 2017 start),a02f4000006n6oZAAQ
003f400000KvxVaAAJ,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Sep 2017 start),a02f4000006n6nkAAA
003f400000KvxcxAAB,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Sep 2017 start),a02f4000006n6mIAAQ
003f400000KvxdbAAB,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Sep 2017 start),a02f4000006n6l7AAA
003f400000KvxRAAAZ,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Jan 2017 start),a02f4000006n6jiAAA
003f400000KvxVFAAZ,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Sep 2017 start),a02f4000006n6jPAAQ
003f400000KvxVFAAZ,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Aug 2016 start),a02f4000006n6jOAAQ
003f400000KvxWOAAZ,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Sep 2017 start),a02f4000006n6jHAAQ
003f400000KvxK5AAJ,True,<Warning>Withdrew enrollment not confirmed by NSC: California Polytechnic State University-San Luis Obispo (Jan 2015 start),a02f4000006n6hoAAA
003f400000KvxK5AAJ,True,<Warning>Withdrew enrollment not confirmed by NSC: California Polytechnic State University-San Luis Obispo (Sep 2013 start),a02f4000006n6hnAAA
003f400000KvxdRAAR,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Sep 2017 start),a02f4000006n6gPAAQ
003f400000KvxLLAAZ,True,<Warning>Withdrew enrollment not confirmed by NSC: Canada College (Aug 2020 start),a025G00000kxvXoQAI
003f400001XsrrpAAB,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start),a025G00000kxvXWQAY
003f400001XsrokAAB,True,<Warning>Withdrew enrollment not confirmed by NSC: Clackamas Community College (Sep 2020 start),a025G00000kxvVUQAY
003f400001XsrndAAB,True,<Warning>Withdrew enrollment not confirmed by NSC: San Jose State University (Aug 2020 start),a025G00000kxvUpQAI
003f400001XsrrhAAB,True,<Warning>Withdrew enrollment not confirmed by NSC: California State University-Sacramento (Aug 2020 start),a025G00000kxvTEQAY
003f400000KvxSiAAJ,True,<Warning>Withdrew enrollment not confirmed by NSC: University of California-Santa Cruz (Sep 2020 start),a025G00000kxvT1QAI
003f400000KvxU0AAJ,True,<Warning>Withdrew enrollment not confirmed by NSC: Chabot College (Aug 2020 start),a025G00000kxvSwQAI
003f40000169uESAAY,True,<Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start),a025G00000kxvSmQAI
003f400001XsriVAAR,True,<Warning>Withdrew enrollment not confirmed by NSC: Foothill College (Sep 2020 start),a025G00000kxvSXQAY
003f400001Xsro2AAB,True,<Warning>Withdrew enrollment not confirmed by NSC: De Anza College (Sep 2020 start),a025G00000kxvS4QAI
003f400000KvxQKAAZ,True,<Warning>Withdrew enrollment not confirmed by NSC: De Anza College (Sep 2020 start),a025G00000kxvRBQAY
003f400000TlTKjAAN,True,<Warning>Withdrew enrollment not confirmed by NSC: DeVry University-Illinois (Aug 2020 start),a025G00000kxvQPQAY
003f400001XsrifAAB,True,<Warning>Withdrew enrollment not confirmed by NSC: Foothill College (Sep 2020 start),a025G00000kxvQ9QAI
003f400000TlTPmAAN,True,<Warning>Withdrew enrollment not confirmed by NSC: De Anza College (Sep 2020 start),a025G00000kxvQ0QAI
003f400000KvxWaAAJ,True,<Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jan 2018 start),a02f400000BmFW7AAN
003f400000KvxWjAAJ,True,<Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jan 2018 start),a02f400000BmFVNAA3
003f400000KvxVTAAZ,True,<Warning>Transferred out enrollment not confirmed by NSC: Clovis Community College (CA) (Aug 2017 start),a02f400000BmFVLAA3
003f400000KvxV5AAJ,True,<Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jan 2018 start),a02f400000BmFVKAA3
003f400000KvxTyAAJ,True,<Warning>Transferred out enrollment not confirmed by NSC: San Diego State University (Aug 2017 start),a02f400000Bli2KAAR
003f400000KvxTyAAJ,True,<Warning>Transferred out enrollment not confirmed by NSC: Gavilan College (Jan 2018 start),a02f400000Bli2JAAR
003f400000KvxSEAAZ,True,<Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Aug 2015 start),a02f4000006n7PKAAY
003f400000KvxR7AAJ,True,<Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jun 2016 start),a02f4000006n7MaAAI
003f400000KvxTyAAJ,True,<Warning>Transferred out enrollment not confirmed by NSC: College of San Mateo (Jun 2017 start),a02f4000006n7M3AAI
003f400000KvxR4AAJ,True,<Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Aug 2015 start),a02f4000006n7IdAAI
003f400000KvxWaAAJ,True,<Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Aug 2016 start),a02f4000006n7IBAAY
003f400000KvxVRAAZ,True,<Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jan 2017 start),a02f4000006n7FsAAI
003f400000KvxVTAAZ,True,<Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Aug 2016 start),a02f4000006n7EuAAI
003f400000KvxW7AAJ,True,<Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jun 2017 start),a02f4000006n7EgAAI
003f400000KvxQPAAZ,True,<Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jan 2017 start),a02f4000006n7BnAAI
003f400000KvxRIAAZ,True,<Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Aug 2015 start),a02f4000006n7BZAAY
003f400000KvxJ6AAJ,True,<Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jan 2014 start),a02f4000006n7AxAAI
003f400000KvxQQAAZ,True,<Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jun 2017 start),a02f4000006n79tAAA
003f400000KvxeBAAR,True,<Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Sep 2017 start),a02f4000006n70mAAA
003f400000KvxQvAAJ,True,<Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jan 2017 start),a02f4000006n6yhAAA
003f400000KvxW6AAJ,True,<Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jun 2017 start),a02f4000006n6y4AAA
003f400000KvxSQAAZ,True,<Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jan 2017 start),a02f4000006n6xQAAQ
003f400000KvxVUAAZ,True,<Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jun 2017 start),a02f4000006n6veAAA
003f400000KvyA3AAJ,True,<Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jun 2017 start),a02f4000006n6v1AAA
003f400000KvxRoAAJ,True,<Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jun 2016 start),a02f4000006n6uFAAQ
003f400000KvxUtAAJ,True,<Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jun 2017 start),a02f4000006n6taAAA
003f400000KvxUsAAJ,True,<Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jun 2017 start),a02f4000006n6slAAA
003f400000KvxR5AAJ,True,<Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Aug 2016 start),a02f4000006n6sSAAQ
003f400000KvxVdAAJ,True,<Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jun 2017 start),a02f4000006n6pmAAA
003f400000KvxRMAAZ,True,<Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jan 2017 start),a02f4000006n6nIAAQ
003f400000KvxRMAAZ,True,<Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Feb 2016 start),a02f4000006n6nHAAQ
003f400000KvxTKAAZ,True,<Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jan 2017 start),a02f4000006n6n2AAA
003f400000Kvxe6AAB,True,<Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Sep 2017 start),a02f4000006n6mrAAA
003f400000KvxROAAZ,True,<Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Aug 2015 start),a02f4000006n6mJAAQ
003f400000KvxfsAAB,True,<Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Sep 2017 start),a02f4000006n6kSAAQ
003f400000KvxQfAAJ,True,<Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jun 2016 start),a02f4000006n6jpAAA
003f400000KvxRAAAZ,True,<Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Feb 2016 start),a02f4000006n6jhAAA
003f400000KvxQkAAJ,True,<Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jun 2017 start),a02f4000006n6jWAAQ
003f400000KvxQgAAJ,True,<Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jun 2016 start),a02f4000006n6frAAA
003f400000KvxWtAAJ,True,<Warning>Transferred out enrollment not confirmed by NSC: Canada College (Aug 2020 start),a025G00000kxvUAQAY
003f400001XsrgyAAB,True,<Warning>Transferred out enrollment not confirmed by NSC: University of San Francisco (Aug 2020 start),a025G00000kxvRJQAY
003f400000KvxJhAAJ,True,<Warning>Transferred out enrollment not confirmed by NSC: Skyline College (Aug 2020 start),a025G00000kxvQ1QAI
003f400000KvxOzAAJ,True,<Warning>Graduated enrollment not confirmed by NSC: Canada College (May 2020 start),a02f400000iSnFyAAK
003f400000KvxL4AAJ,True,<Warning>Graduated enrollment not confirmed by NSC: Menlo College (May 2020 start),a02f400000iSnFuAAK
003f400000KvxJ4AAJ,True,<Warning>Graduated enrollment not confirmed by NSC: University of California-Santa Cruz (Jun 2020 start),a02f400000iSnCJAA0
003f400000KvxJNAAZ,True,<Warning>Graduated enrollment not confirmed by NSC: Canada College (May 2020 start),a02f400000iSnCEAA0
003f400000KvxLDAAZ,True,<Warning>Graduated enrollment not confirmed by NSC: San Jose State University (May 2020 start),a02f400000iSnC7AAK
003f400000KvxN4AAJ,True,<Warning>Graduated enrollment not confirmed by NSC: Foothill College (Jun 2020 start),a02f400000iSn8jAAC
